Mimi Maternity,657,,,Mimi Maternity.jpeg (https://dl.airtable.com/e4i4JtwZReqC3AQL60Eh_Mimi%20Maternity.jpeg),,,55.00%,CardCash,55.00%
Mimis Cafe,658,,209,mimi's cafe-gift-card.jpg (https://dl.airtable.com/Bk8NCAjwTimlVH58nl9Q_mimi's%20cafe-gift-card.jpg),,,65.00%,CardCash,65.00%
Mission Inn,659,,,Mission Inn.jpeg (https://dl.airtable.com/53mAOaeSz2m5wvvC50Rq_Mission%20Inn.jpeg),,,57.00%,CardCash,57.00%
Mitchell's Fish Market,660,,,Mitchell's Fish Market.jpeg (https://dl.airtable.com/B5ijN0gtQYSKIncrL2Ia_Mitchell's%20Fish%20Market.jpeg),,,56.00%,CardCash,56.00%
Mlb.com,661,,305,Mlb.com.jpeg (https://dl.airtable.com/CPd8GKXQuGHrKwxXJhnh_Mlb.com.jpeg),,,57.00%,CardCash,57.00%
Mobil Gas,662,,,Mobil Gas.jpeg (https://dl.airtable.com/OetL1pBRdaKI6s1OWyyQ_Mobil%20Gas.jpeg),,,87.00%,CardCash,87.00%
Modells,663,,,Modells.jpeg (https://dl.airtable.com/XH1tJEMiSciBP3bZipjR_Modells.jpeg),,,62.00%,CardCash,62.00%
Moes Southwest Grill,664,,,Moes Southwest Grill.jpeg (https://dl.airtable.com/UyLKKgpTOirjaXMe5aSj_Moes%20Southwest%20Grill.jpeg),,,67.00%,CardCash,67.00%
MOJO Yogurt,665,,,MOJO Yogurt.jpeg (https://dl.airtable.com/vlslkfwITKasKvGqNh9L_MOJO%20Yogurt.jpeg),,,46.00%,CardCash,46.00%
Montgomery Ward,666,,,Montgomery Ward.jpeg (https://dl.airtable.com/O3Jyx59YROiEiaDJQbiP_Montgomery%20Ward.jpeg),,,56.00%,CardCash,56.00%
Morton's Steakhouse,667,,81,mortons-gift-card.jpg (https://dl.airtable.com/r0jAFiiuQOCuig7TVLeI_mortons-gift-card.jpg),82%,75.00%,85.00%,CardCash,85.00%
Motherhood Maternity,668,,,Motherhood Maternity.jpeg (https://dl.airtable.com/Kik7e7DSK2JU78NhjORA_Motherhood%20Maternity.jpeg),,,60.00%,CardCash,60.00%
Movie Tavern,669,,,movie tavern.jpeg (https://dl.airtable.com/FiKWURIiRPamR2fK0phX_movie%20tavern.jpeg),,,55.00%,CardCash,55.00%
Mr. Good Cents,670,,,Mr. Good Cents.jpeg (https://dl.airtable.com/DboeH1KIRPvX8PRrScdA_Mr.%20Good%20Cents.jpeg),,,45.00%,CardCash,45.00%
Nascar.com,671,,,Nascar.com.jpeg (https://dl.airtable.com/hRZWv9rWR5eFXdAkbZMm_Nascar.com.jpeg),,,60.00%,CardCash,60.00%
Native New Yorker,672,,,Native New Yorker.jpeg (https://dl.airtable.com/An4d3izZSJi9Evt87Xph_Native%20New%20Yorker.jpeg),,,46.00%,CardCash,46.00%
Naturalizer,673,,,Naturalizer.jpeg (https://dl.airtable.com/z49FkywNQOyZDpvqQvuQ_Naturalizer.jpeg),,,60.00%,CardCash,60.00%
NAU Clothing,674,,,NAU Clothing.jpeg (https://dl.airtable.com/OEG4zv9kQZSD4xSzj0zx_NAU%20Clothing.jpeg),,,45.00%,CardCash,45.00%
Nautica,675,,367,Nautica.jpeg (https://dl.airtable.com/Ir5zOO3lRtygzK9EYLEP_Nautica.jpeg),80%,75.00%,83.00%,CardCash,83.00%
NBA Store,676,,,NBA Store.jpeg (https://dl.airtable.com/52GRv36cQAG6fAwDDFZT_NBA%20Store.jpeg),,,61.00%,CardCash,61.00%
Neiman Marcus,677,,36,neiman_marcus-gift-card.jpg (https://dl.airtable.com/CUEPHnZSBKAI8VWpcCYj_neiman_marcus-gift-card.jpg),88%,88.00%,91.00%,CardCash,91.00%
Nestle Cafe,678,,,Nestle Cafe.jpeg (https://dl.airtable.com/ax3f164rR6KdPIG5rEG9_Nestle%20Cafe.jpeg),,,55.00%,CardCash,55.00%
New York & Company,679,,194,new_york_and_company-gift-card.jpg (https://dl.airtable.com/85twystTzWrvWNDnZKXk_new_york_and_company-gift-card.jpg),,,63.00%,CardCash,63.00%
Newegg,680,,,Newegg.jpeg (https://dl.airtable.com/rIMcOYER5zOCbfWTPWAF_Newegg.jpeg),,,46.00%,CardCash,46.00%
NFLShop.com,681,,303,Nflshop.com.jpeg (https://dl.airtable.com/7EQ9aXmTOuDpdJjV16DN_Nflshop.com.jpeg),,,50.00%,CardCash,50.00%
Nhl.com,682,,,Nhl.com.jpeg (https://dl.airtable.com/j68PaZ73TNKKrH9uuB1f_Nhl.com.jpeg),,,50.00%,CardCash,50.00%
Nike,683,,43,nike-gift-card.jpg (https://dl.airtable.com/kycmXFo1RIablv9Y0xdx_nike-gift-card.jpg),86%,88.00%,89.00%,CardCash,89.00%
Nike Golf,684,,,Nike Golf.jpeg (https://dl.airtable.com/AuBwutkBTHWOeS9lCyrG_Nike%20Golf.jpeg),,,45.00%,CardCash,45.00%
Nine West,685,,,Nine West.jpeg (https://dl.airtable.com/7Mpqfq9MSfKlbfMniBWJ_Nine%20West.jpeg),,,67.00%,CardCash,67.00%
Ninety Nine,686,,,Ninety Nine.jpeg (https://dl.airtable.com/GS8r4xZqQtekBpGtQhNk_Ninety%20Nine.jpeg),,,60.00%,CardCash,60.00%
Noah's New York Bagels,687,,,Noah's New York Bagels.jpeg (https://dl.airtable.com/O7JLOTV9SbiFrpI1ynGV_Noah's%20New%20York%20Bagels.jpeg),73%,74.00%,76.00%,CardCash,76.00%
Noodle Express,688,,,Noodle Express.jpeg (https://dl.airtable.com/X1RZFUUAToyun5mCc29F_Noodle%20Express.jpeg),,,45.00%,CardCash,45.00%
Noodles & Co,689,,,Noodles & Co.jpeg (https://dl.airtable.com/ajQguaRSfGpo0ZoT95II_Noodles%20%26%20Co.jpeg),,,45.00%,CardCash,45.00%
Nordstrom,690,,78,nordstrom-gift-card.jpg (https://dl.airtable.com/LiXzebmaQSqb3QVtg2Z2_nordstrom-gift-card.jpg),87%,87.00%,90.00%,CardCash,90.00%
Nordstrom Rack,691,,,Nordstrom Rack.jpeg (https://dl.airtable.com/9l08e5KnRfK6Zu7Z0anl_Nordstrom%20Rack.jpeg),86%,87.00%,89.00%,CardCash,89.00%
North Face,692,,,the_north_face-gift-card.jpg (https://dl.airtable.com/6uXvE3cgQsu4IWhSPsn4_the_north_face-gift-card.jpg),,,68.00%,CardCash,68.00%
Northern Tool,693,,,Northern Tool.jpeg (https://dl.airtable.com/3PsCMSXwRYiW3cY8mtan_Northern%20Tool.jpeg),,,66.00%,CardCash,66.00%
Not Your Average Joe's,694,,,Not Your Average Joe's.jpeg (https://dl.airtable.com/7VobiSjQIWQq2ThReA20_Not%20Your%20Average%20Joe's.jpeg),,,46.00%,CardCash,46.00%
Nutrisystem,695,,,Nutrisystem.jpeg (https://dl.airtable.com/BhD0b8F5QQeuRp9WflJE_Nutrisystem.jpeg),,,46.00%,CardCash,46.00%
O'Charleys,699,,326,O'Charleys.jpeg (https://dl.airtable.com/PXmVN153Qq670boFYaHF_O'Charleys.jpeg),,,67.00%,CardCash,67.00%
O'Reilly Auto Parts,715,,67,oreilly_auto_parts_gift_card.png (https://dl.airtable.com/DMcxjGkZRoaOEFLfYXbk_oreilly_auto_parts_gift_card.png),84%,67.00%,87.00%,CardCash,87.00%
Oakland Athletics,696,,,Oakland Athletics.jpeg (https://dl.airtable.com/17WCjT0SwmvolzSQgYO6_Oakland%20Athletics.jpeg),82%,0.00%,85.00%,CardCash,85.00%
Oakley,697,,,Oakley.jpeg (https://dl.airtable.com/yxEdxvNQnuTbzxugm6eI_Oakley.jpeg),85%,67.00%,88.00%,CardCash,88.00%
Ocean State Job Lot,698,,,Ocean State Job Lot.jpeg (https://dl.airtable.com/7buLfClmRIm56zmxwLX1_Ocean%20State%20Job%20Lot.jpeg),,,50.00%,CardCash,50.00%
Off Broadway Shoes,700,,,Off Broadway Shoes.jpeg (https://dl.airtable.com/gc5AKNvnQZabGmVJzMCL_Off%20Broadway%20Shoes.jpeg),84%,0.00%,87.00%,CardCash,87.00%
Office Depot,701,,98,office_depot-gift-card.jpg (https://dl.airtable.com/aqygeqi6QwGs0bIwmEi4_office_depot-gift-card.jpg),86%,89.00%,89.00%,SaveYa,89.00%
OfficeMax,702,,107,office_max-gift-card.jpg (https://dl.airtable.com/cjZSkSeyyNomVEzF9wtr_office_max-gift-card.jpg),86%,85.00%,89.00%,CardCash,89.00%
Old Chicago,703,,,Old Chicago.jpeg (https://dl.airtable.com/ualLsNrmR42fgS9x7Uqz_Old%20Chicago.jpeg),,,70.00%,CardCash,70.00%
Old Country Buffet,704,,,Old Country Buffet.jpeg (https://dl.airtable.com/xVuEUpVaQGycGONAnxbf_Old%20Country%20Buffet.jpeg),76%,0.00%,79.00%,CardCash,79.00%
Old Navy,705,,49,old_navy-gift-card.jpg (https://dl.airtable.com/uQyudtPIQAC2tSCySXRx_old_navy-gift-card.jpg),85%,81.00%,88.00%,CardCash,88.00%
Olive Garden,706,,88,omaha_steaks-gift-card.jpg (https://dl.airtable.com/SI8H4S1um5toX5o7Myw0_omaha_steaks-gift-card.jpg),81%,80.00%,84.00%,CardCash,84.00%
Ollies Barg Outlet,707,,,Ollies Barg Outlet.jpeg (https://dl.airtable.com/ZN2jbDPdRNuyvM3EFwyn_Ollies%20Barg%20Outlet.jpeg),,,45.00%,CardCash,45.00%
Olympia Sports,708,,,Olympia Sports.jpeg (https://dl.airtable.com/BcUfVzOMSBirjFuIkFx9_Olympia%20Sports.jpeg),,,55.00%,CardCash,55.00%
Omaha Steaks,709,,126,omaha_steaks-gift-card.jpg (https://dl.airtable.com/TStrcPUyRgqYEFt5uTzh_omaha_steaks-gift-card.jpg),,,70.00%,CardCash,70.00%
On the Border,710,,,On the Border.jpeg (https://dl.airtable.com/G8lvccOfTHS5M1BPB4oG_On%20the%20Border.jpeg),86%,81.00%,89.00%,CardCash,89.00%
Orange Julius,712,,,Orange Julius.jpeg (https://dl.airtable.com/ETX3j8pRFOo9OFgd7ZFn_Orange%20Julius.jpeg),,,65.00%,CardCash,65.00%
Orange Leaf,713,,,Orange Leaf.jpeg (https://dl.airtable.com/rKRg2UWQKmWDUvzfs7OA_Orange%20Leaf.jpeg),,,45.00%,CardCash,45.00%
Orchard Supply Hardware,714,,,Orchard Supply Hardware.jpeg (https://dl.airtable.com/roINrdn4Qy6otOltwrth_Orchard%20Supply%20Hardware.jpeg),74%,75.00%,77.00%,CardCash,77.00%
Oriental Trading,716,,,Oriental Trading.jpeg (https://dl.airtable.com/YADdxK6jQVWH5hFLYeTi_Oriental%20Trading.jpeg),,,60.00%,CardCash,60.00%
Origins,717,,,Origins.jpeg (https://dl.airtable.com/LZO1CV7SrWY4TniMq5Ll_Origins.jpeg),,,56.00%,CardCash,56.00%
Orvis,718,,116,orvis-gift-card.jpg (https://dl.airtable.com/ZzSgB4DxRBKPPeHdb6Rt_orvis-gift-card.jpg),,,59.00%,CardCash,59.00%
Osh Kosh Bgosh,719,,290,Osh Kosh Bgosh.jpeg (https://dl.airtable.com/ad34HfNKSyyj9GOvnehT_Osh%20Kosh%20Bgosh.jpeg),,,57.00%,CardCash,57.00%
Outback Steakhouse,720,,,outback_steakhouse-gift-card.jpg (https://dl.airtable.com/u3UMnfXQSZOflKhoCq1t_outback_steakhouse-gift-card.jpg),77%,78.00%,80.00%,CardCash,80.00%
Overstock,721,,216,Overstock_Gift_Card.png (https://dl.airtable.com/ZnYtVWMaQiWR3XgBBb3W_Overstock_Gift_Card.png),,,75.00%,CardCash,75.00%
Owen's Market,722,,150,Owens.png (https://dl.airtable.com/4EOyDgZTQyuMXv9Dx2nK_Owens.png),,,0.00%,CardCash,
P. F. Changs,724,,118,pfchangs-gift-card.jpg (https://dl.airtable.com/1z2v5nGbSUCZxBsxbsyF_pfchangs-gift-card.jpg),81%,78.00%,84.00%,CardCash,84.00%
P.C. Richard & Son,723,,,P.C. Richard & Son.jpeg (https://dl.airtable.com/T5BHI1UaRdChBBFY5mKx_P.C.%20Richard%20%26%20Son.jpeg),,,55.00%,CardCash,55.00%
PacSun,725,,139,pac_sun-gift-card.jpg (https://dl.airtable.com/J5Mkj3lTEGnku9znKHng_pac_sun-gift-card.jpg),72%,68.00%,75.00%,CardCash,75.00%
Pagoda,726,,,Pagoda.jpeg (https://dl.airtable.com/1NexDYEbQnGhOybSv2le_Pagoda.jpeg),,,55.00%,CardCash,55.00%
Palais Royal,727,,,Palais Royal.jpeg (https://dl.airtable.com/gTfgmS8kTzKRM54CBV8I_Palais%20Royal.jpeg),,,46.00%,CardCash,46.00%
Palm Beach Tan,728,,,Palm Beach Tan.jpeg (https://dl.airtable.com/HmakMuqSceYh3Cr3Fow1_Palm%20Beach%20Tan.jpeg),,,55.00%,CardCash,55.00%
Palomino,729,,,Palomino.jpeg (https://dl.airtable.com/SIxCAJbrQayRqaMWYCDB_Palomino.jpeg),,,55.00%,CardCash,55.00%
Panda Express,730,,258,PandaExpress-gift-card.png (https://dl.airtable.com/hwdrYknRTpavE4LVC65a_PandaExpress-gift-card.png),84%,81.00%,87.00%,CardCash,87.00%
Pandora,731,,,Pandora.jpeg (https://dl.airtable.com/sfhlTVSjyWzWDF0rnEwB_Pandora.jpeg),,,45.00%,CardCash,45.00%
Panera Bread,732,,74,panera-gift-card.jpg (https://dl.airtable.com/czgUCUSJKNrcv7L8VQkg_panera-gift-card.jpg),83%,83.00%,86.00%,CardCash,86.00%
Papa Gino's,733,,,Papa Gino's.jpeg (https://dl.airtable.com/NPZXAUzFSqmHH6OzRWTY_Papa%20Gino's.jpeg),,,65.00%,CardCash,65.00%
Papa Johns,734,,,Papa Johns.jpeg (https://dl.airtable.com/AdIEjcPGRVSZAIfMUmuC_Papa%20Johns.jpeg),,,71.00%,CardCash,71.00%
Papa Murphy's,735,,,Papa Murphy's.jpeg (https://dl.airtable.com/MoTi8OtgROqx1iumkcZd_Papa%20Murphy's.jpeg),84%,68.00%,87.00%,CardCash,87.00%
Papaya,736,,,Papaya.jpeg (https://dl.airtable.com/Dl2O5KrkTdqV0XpnT4pK_Papaya.jpeg),76%,0.00%,79.00%,CardCash,79.00%
Pappas Restaurants,737,,,Pappas.jpeg (https://dl.airtable.com/ngDEsQqSeSksHxRGk3QU_Pappas.jpeg),,,55.00%,CardCash,55.00%
Pasta Pomodoro,738,,,Pasta Pomodoro.jpeg (https://dl.airtable.com/v1EOHpjOQMGO2s1AgnNT_Pasta%20Pomodoro.jpeg),72%,0.00%,75.00%,CardCash,75.00%
Patagonia,739,,310,Patagonia.jpeg (https://dl.airtable.com/z7ZjYTTT7eIIK4uUvOTk_Patagonia.jpeg),,67.50%,67.50%,SaveYa,60.00%
Pathmark,740,,302,Pathmark.jpeg (https://dl.airtable.com/IA5cBWCdTRaUGxI8mdmG_Pathmark.jpeg),,,82.00%,CardCash,82.00%
Payless Shoes,741,,68,payless_shoe_source-gift-card.jpg (https://dl.airtable.com/l3f68QLoSgu289z0NWnD_payless_shoe_source-gift-card.jpg),64%,68.00%,68.00%,SaveYa,67.00%
Payless Super Markets,1088,,,Payless Super Markets.png (https://dl.airtable.com/ywkM1X7QKWzsyZZ5JSV7_Payless%20Super%20Markets.png),,,0.00%,CardCash,
Peebles,742,,309,Peebles.jpeg (https://dl.airtable.com/mAXaiVjhRu6a2kkqJ2ZI_Peebles.jpeg),,,45.00%,CardCash,45.00%
Peet's Coffee & Tea,743,,,Peet's Coffee & Tea.jpeg (https://dl.airtable.com/LGgPjGUTCe0u7n5A8OxL_Peet's%20Coffee%20%26%20Tea.jpeg),76%,68.00%,79.00%,CardCash,79.00%
Pei Wei,744,,,Pei Wei.jpeg (https://dl.airtable.com/mHh9zzfhT8CyvEVEJ7ur_Pei%20Wei.jpeg),,,60.00%,CardCash,60.00%
Pep Boys,745,,231,pep boys-gift-card.jpg (https://dl.airtable.com/aEbOtJbZTUu9pAMD1tOf_pep%20boys-gift-card.jpg),83%,76.00%,86.00%,CardCash,86.00%
Performance Bicycle,746,,,Performance Bicycle.jpeg (https://dl.airtable.com/7rTDKJOSamMzVBFm2Otg_Performance%20Bicycle.jpeg),,,65.00%,CardCash,65.00%
Perkins,747,,341,Perkins.jpeg (https://dl.airtable.com/JDg27tk4TpORzdiUzCMS_Perkins.jpeg),,,65.00%,CardCash,65.00%
Perry Ellis,748,,,Perry Ellis.jpeg (https://dl.airtable.com/0nGzpqi1QhaLjVyp8JYx_Perry%20Ellis.jpeg),,,60.00%,CardCash,60.00%
Pet Supermarket,749,,272,PetsupermarketGiftCard.jpg (https://dl.airtable.com/Qf7ZRjsSJ62eDbEyJmHS_PetsupermarketGiftCard.jpg),,,60.00%,CardCash,60.00%
Pet Supplies,750,,,Pet Supplies Plus.jpeg (https://dl.airtable.com/b4CseG2SP2bgDjxebViw_Pet%20Supplies%20Plus.jpeg),,,65.00%,CardCash,65.00%
Pet Supplies Plus,751,,,Pet Supplies.jpeg (https://dl.airtable.com/esDlDMvUQ0yjmqhGFEIp_Pet%20Supplies.jpeg),,,65.00%,CardCash,65.00%
Pet Valu,752,,,Pet Valu.jpeg (https://dl.airtable.com/klvE9hQYS16qlnCXxo64_Pet%20Valu.jpeg),,,55.00%,CardCash,55.00%
Petco,753,,38,petco-gift-card.jpg (https://dl.airtable.com/crNyjY4RVapV5M59uoSO_petco-gift-card.jpg),82%,78.00%,85.00%,CardCash,85.00%
PetSmart,755,,,petsmart-gift-card.jpg (https://dl.airtable.com/dmXYv66R1GBASLWZWjWw_petsmart-gift-card.jpg),86%,79.00%,89.00%,CardCash,89.00%
Pfaltzgraff,756,,,Pfaltzgraff.png (https://dl.airtable.com/PckxeWdQiiykrvlOcIYQ_Pfaltzgraff.png),,,46.00%,CardCash,46.00%
PGA Superstore,757,,76,PGA-gift-card.png (https://dl.airtable.com/2nZiEZc7TaqQohqYsDng_PGA-gift-card.png),,,57.00%,CardCash,57.00%
Phantom Gourmet,758,,,Phantom Gourmet.jpeg (https://dl.airtable.com/AowNWyGUSKW5iN4xL8lu_Phantom%20Gourmet.jpeg),,,45.00%,CardCash,45.00%
Phillips 66,759,,,Phillips 66.jpeg (https://dl.airtable.com/F1paBMogTBaq38kRGgn0_Phillips%2066.jpeg),,,83.00%,CardCash,83.00%
Piccadilly,760,,,Piccadilly.jpeg (https://dl.airtable.com/9dSGhiWTTfMggFC1elmc_Piccadilly.jpeg),,,65.00%,CardCash,65.00%
Pick & Save,761,,,Pick & Save.jpeg (https://dl.airtable.com/8Xq5hVGVTvVRPaqGXHAJ_Pick%20%26%20Save.jpeg),,,60.00%,CardCash,60.00%
Pick-Up Stix,762,,,Pick-Up Stix.jpeg (https://dl.airtable.com/h6tXXvVsTA6cZ5haP2u2_Pick-Up%20Stix.jpeg),,,65.00%,CardCash,65.00%
Picture People,763,,318,Picture People.jpeg (https://dl.airtable.com/065lFCnOSSrvFWF9IGLg_Picture%20People.jpeg),,,67.00%,CardCash,67.00%
Pier 1 Imports,764,,119,pier1imports-gift-card.jpg (https://dl.airtable.com/1fkWdpd4TgySTp4le1YO_pier1imports-gift-card.jpg),73%,68.00%,76.00%,CardCash,76.00%
Piggly Wiggly,765,,,Piggly Wiggly.jpeg (https://dl.airtable.com/Zjx1xUT4Sz2IMJ4zyDtK_Piggly%20Wiggly.jpeg),,,45.00%,CardCash,45.00%
Pinkberry,766,,,Pinkberry.jpeg (https://dl.airtable.com/7wBZIxoTYWDBuadhdSPN_Pinkberry.jpeg),,,71.00%,CardCash,71.00%
Piperlime,767,,292,Piperlime.jpeg (https://dl.airtable.com/Hi9GsXCSL6oaScRDmv2V_Piperlime.jpeg),,,75.00%,CardCash,75.00%
Pita Jungle,768,,,Pita Jungle.jpeg (https://dl.airtable.com/7l24spDKQEguCDcIRgbR_Pita%20Jungle.jpeg),,,55.00%,CardCash,55.00%
Pita Pit,769,,,Pita Pit.jpeg (https://dl.airtable.com/gkSHvSgsQW2DlEygWElo_Pita%20Pit.jpeg),,,50.00%,CardCash,50.00%
Pizza Hut,770,,146,pizza_hut-gift-card.jpg (https://dl.airtable.com/qoorhUBRpCLDPX62bNM9_pizza_hut-gift-card.jpg),,,72.00%,CardCash,72.00%
Planet Hollywood,771,,,Planet Hollywood.jpeg (https://dl.airtable.com/SOLJrM9wQemzobD79g6A_Planet%20Hollywood.jpeg),,,45.00%,CardCash,45.00%
Planet Smoothie,772,,,Planet Smoothie.jpeg (https://dl.airtable.com/I6kin3kBQK21m4ZKiVxy_Planet%20Smoothie.jpeg),,,50.00%,CardCash,50.00%
Plato's Closet,773,,,Plato's Closet.jpeg (https://dl.airtable.com/cj5EAk3TkKcAe2xQl2Jq_Plato's%20Closet.jpeg),77%,70.00%,80.00%,CardCash,80.00%
Play It Again Sports,774,,257,Play It Again Sports.jpeg (https://dl.airtable.com/mYsw2tARROZnZ4sROAMh_Play%20It%20Again%20Sports.jpeg),,,50.00%,CardCash,50.00%
Polo Ralph Lauren,775,,,Polo Ralph Lauren.png (https://dl.airtable.com/paZpNmSqRxiAfElY2k2t_Polo%20Ralph%20Lauren.png),,,70.00%,CardCash,70.00%
Ponderosa/Bonanza,776,,,Polo Ralph Lauren.jpeg (https://dl.airtable.com/UpkG5cQ2TiWhVwUvhJ2n_Polo%20Ralph%20Lauren.jpeg),,,45.00%,CardCash,45.00%
Port of Subs,777,,,Port of Subs.jpeg (https://dl.airtable.com/LOQlVrlsR8GMHB9U5Rvg_Port%20of%20Subs.jpeg),,,70.00%,CardCash,70.00%
Potbelly,778,,,Potbelly.jpeg (https://dl.airtable.com/OhiUJCTRc67Zc8a3qlYx_Potbelly.jpeg),,,45.00%,CardCash,45.00%
Pottery Barn,779,,105,pottery_barn-gift-card.jpg (https://dl.airtable.com/wdEjNYWWTOx3AtgxnT88_pottery_barn-gift-card.jpg),84%,85.00%,87.00%,CardCash,87.00%
Pottery Barn Kids,780,,,pottery_barn-gift-card.jpg (https://dl.airtable.com/wdEjNYWWTOx3AtgxnT88_pottery_barn-gift-card.jpg),,80.00%,80.00%,SaveYa,
Pottery Barn Teen,781,,,pottery_barn-gift-card.jpg (https://dl.airtable.com/wdEjNYWWTOx3AtgxnT88_pottery_barn-gift-card.jpg),,77.50%,77.50%,SaveYa,
Publix Super Market,782,,254,publix-gift-card.jpg (https://dl.airtable.com/Zg4Q2SZRYKp9b40FzCHE_publix-gift-card.jpg),,,80.00%,CardCash,80.00%
Puma,783,,198,puma-gift-card.jpg (https://dl.airtable.com/gVbLaGNKQ9iykxvwLq1Q_puma-gift-card.jpg),84%,76.00%,87.00%,CardCash,87.00%
Pumpkin Patch,784,,,Pumpkin Patch.jpeg (https://dl.airtable.com/9mucu2TnTrWWfRxCoig2_Pumpkin%20Patch.jpeg),,,50.00%,CardCash,50.00%
Qdoba,785,,,Qdoba.jpeg (https://dl.airtable.com/n1zsqxy2TZ6XpEF5mv9t_Qdoba.jpeg),,,70.00%,CardCash,70.00%
QFC,786,,172,qfc_gift_card.png (https://dl.airtable.com/XCeJ0gDWQ6umVbidJ3Vi_qfc_gift_card.png),,,0.00%,CardCash,
Quaker Steak,787,,,Quaker Steak.jpeg (https://dl.airtable.com/4IaXk0fXRcCVWb7LzgH3_Quaker%20Steak.jpeg),,,55.00%,CardCash,55.00%
Quick Trip,788,,,quikstop-gift-card.jpg (https://dl.airtable.com/a7YGetuWQoSTUqjXZhYh_quikstop-gift-card.jpg),,,80.00%,CardCash,80.00%
Quiksilver,789,,,Quiksilver.jpeg (https://dl.airtable.com/Fr2Xwb0IQkaFYVESFCdQ_Quiksilver.jpeg),,,55.00%,CardCash,55.00%
QuikStop,790,,166,,,,0.00%,CardCash,
Quiznos,791,,287,quiznos-gift-card.jpg (https://dl.airtable.com/qaFlcVSmOmztOkVeJstg_quiznos-gift-card.jpg),85%,80.00%,88.00%,CardCash,88.00%
QVC,792,,,QVC.jpeg (https://dl.airtable.com/YNxy9zzFT0uMVbXsjCtr_QVC.jpeg),,,55.00%,CardCash,55.00%
Race Trac,793,,,Race Trac.jpeg (https://dl.airtable.com/9StIMfQRT2hfjLkXd4UA_Race%20Trac.jpeg),,,73.00%,CardCash,73.00%
Rack Room Shoes,794,,199,rack room shoes-gift-card.jpg (https://dl.airtable.com/A0HmAosQLKUuxacuxiEQ_rack%20room%20shoes-gift-card.jpg),,,60.00%,CardCash,60.00%
RadioShack,795,,245,radio_shack-gift-card.jpg (https://dl.airtable.com/RZnwFqKWR6yfwXpDCjCd_radio_shack-gift-card.jpg),85%,0.00%,88.00%,CardCash,88.00%
Rainbow Shops,796,,,Rainbow Shops.png (https://dl.airtable.com/rbS6PhFTQyB0H6jbVX00_Rainbow%20Shops.png),,,63.00%,CardCash,63.00%
Rainbows Foods Store,797,,,Rainbows Foods Store.jpeg (https://dl.airtable.com/iHEmSWPSjiG9UQ9zkeEA_Rainbows%20Foods%20Store.jpeg),,,15.00%,CardCash,15.00%
Rainforest Cafe,798,,,Rainforest Cafe.jpeg (https://dl.airtable.com/IBbGNkjR3CFIVjJ8ZM76_Rainforest%20Cafe.jpeg),81%,0.00%,84.00%,CardCash,84.00%
Raley's,799,,,Raley's.jpeg (https://dl.airtable.com/iBt3dDINTKaCe6XgB92K_Raley's.jpeg),85%,0.00%,88.00%,CardCash,88.00%
Ralph Lauren,800,,175,ralph_lauren-gift-card.jpg (https://dl.airtable.com/GuR6my5QPmp4wW1WBpel_ralph_lauren-gift-card.jpg),83%,78.00%,86.00%,CardCash,86.00%
Ralphs,801,,149,ralphs-gift-card.png (https://dl.airtable.com/8NZfU3nyRiK22mVqtg8X_ralphs-gift-card.png),71%,83.00%,83.00%,SaveYa,74.00%
Randalls,802,,,Randalls.jpeg (https://dl.airtable.com/c5EwC5Ti2H1QgI1uzNQ5_Randalls.jpeg),,,56.00%,CardCash,56.00%
Rave Cinemas,803,,,Rave Cinemas.jpeg (https://dl.airtable.com/LuPCbvySQCbeeckw4RNr_Rave%20Cinemas.jpeg),,,62.00%,CardCash,62.00%
Raymour & Flanigan,804,,,Raymour & Flanigan.jpeg (https://dl.airtable.com/NM0LM5ahTku7n5urCjOM_Raymour%20%26%20Flanigan.jpeg),,,62.00%,CardCash,62.00%
RC Willey,805,,,RC Willey.jpeg (https://dl.airtable.com/8ChW9nBjR1urtHAdfINf_RC%20Willey.jpeg),,,57.00%,CardCash,57.00%
Red Lobster,807,,114,red_lobster-gift-card.jpg (https://dl.airtable.com/orbPgKN2Q3QUbajs199Q_red_lobster-gift-card.jpg),75%,76.00%,78.00%,CardCash,78.00%
Red Robin,808,,,Red Robin.jpeg (https://dl.airtable.com/cq5nEVlyTDGPdHJS9I0p_Red%20Robin.jpeg),76%,81.00%,81.00%,SaveYa,79.00%
Reebok,806,,,Reebok.jpeg (https://dl.airtable.com/OsYstmRSQ4WgVRiN3sgk_Reebok.jpeg),,,55.00%,CardCash,55.00%
Regal Cinemas,809,,96,regal_entertainment_group-gift-card.jpg (https://dl.airtable.com/Jzi8SdJR7ueHZcQ8pcM0_regal_entertainment_group-gift-card.jpg),82%,78.00%,85.00%,CardCash,85.00%
Regis Salon,811,,,Regis Salon.jpeg (https://dl.airtable.com/sVfBsfO6R2e308ntIW5s_Regis%20Salon.jpeg),,,67.00%,CardCash,67.00%
REI,812,,22,rei-gift-card.jpg (https://dl.airtable.com/wsbRXXdTgihIpQ9Wwsx2_rei-gift-card.jpg),87%,85.00%,90.00%,CardCash,90.00%
Restaurants Unlimited,813,,,Restaurants Unlimited.jpeg (https://dl.airtable.com/cHnnwq6qQguYRCOFCTtE_Restaurants%20Unlimited.jpeg),68%,75.00%,75.00%,SaveYa,71.00%
